CANMORE ID,SITE NUMBER,SITE NAME,SITE TYPE,COUNCIL,COUNTY,PARISH,NGR,URL,Latitude,Longitude
334411,NB53NE 11,Portnaguran,Slipway (Modern),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 55636 37240,http://canmore.org.uk/site/334411,58.25572976,6.167060755
334412,NB53NE 12,Portnaguran,Dyke (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 56501 37581,http://canmore.org.uk/site/334412,58.25926377,6.152718746
334413,NB53NE 13,Portnaguran,Dyke (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 56378 37679,http://canmore.org.uk/site/334413,58.26007356,6.154912157
334414,NB53NE 14,Tiumpan Head,Rectilinear Enclosure (Modern),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 57140 37634,http://canmore.org.uk/site/334414,58.26009163,6.141913741
334415,NB53NE 15,Tiumpan Head,Rectilinear Enclosure (Modern),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 57163 37644,http://canmore.org.uk/site/334415,58.2601939,6.141533291
335575,NB43NW 39,"Tong Farm, Lewis",Findspot (Prehistoric),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 44663 36100,http://canmore.org.uk/site/335575,58.239292,6.352241188
336163,NB43NW 40,"Ecc 33.27/45.7 Sorval, Mullach Nead A'chlamhain","Blackhouse (Post Medieval), Byre (Post Medieval), House (Post Medieval), House (Period Unassigned), Shieling (Post Medieval)",WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 40700 39950,http://canmore.org.uk/site/336163,58.27145223,6.42383733
337327,NB43NW 42,Loch Mor An Stairr Tramway,Tramway (Modern),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 40460 38030,http://canmore.org.uk/site/337327,58.25411785,6.425767623
334416,NB53NE 16,Tiumpan Head,Dyke (Prehistoric),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 57272 37513,http://canmore.org.uk/site/334416,58.25908053,6.139543584
334418,NB53NE 18,Gotlair,Rectilinear Enclosure (Pre-improvement),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 57117 36908,http://canmore.org.uk/site/334418,58.25357544,6.141544623
334419,NB53NE 19,Geodha Foatlair,Cultivation Remains (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 57035 36586,http://canmore.org.uk/site/334419,58.25064571,6.14260097
334420,NB53NE 20,Aird,Fishing Site (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 56150 35131,http://canmore.org.uk/site/334420,58.23712276,6.156110691
334421,NB43SE 44,Holm,Craft (Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 46157 31711,http://canmore.org.uk/site/334421,58.20084826,6.322079564
334422,NB43SE 45,Holm,Dyke (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 46110 31652,http://canmore.org.uk/site/334422,58.2002928,6.32281256
334423,NB43SE 46,Holm,Dyke (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 45859 31373,http://canmore.org.uk/site/334423,58.19764955,6.326766054
334424,NB43SE 47,Mol Shillidinish,"Promontory Fort (Prehistoric), Wall (Prehistoric)",WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 45985 30758,http://canmore.org.uk/site/334424,58.19221427,6.323958274
334425,NB43SE 48,Holm,Wall (Modern),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 45482 31002,http://canmore.org.uk/site/334425,58.19410957,6.332755561
335615,NB33SE 36,Airidh Nam Beiste,Hut Circle (Prehistoric),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 36475 34305,http://canmore.org.uk/site/335615,58.21839752,6.48923227
335616,NB53SW 46,Pabeil,Findspot (Viking),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 52444 31452,http://canmore.org.uk/site/335616,58.20210215,6.215138066
336208,NB33NE 28,Ecc 33.45 Cromore (14?),Blackhouse (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 39829 21160,http://canmore.org.uk/site/336208,58.10268157,6.417667627
334512,NB43SE 49,Holm,Field System (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 45573 31190,http://canmore.org.uk/site/334512,58.19584577,6.331417433
334513,NB43SE 50,Holm,Hut Circle (Prehistoric)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 45454 30754,http://canmore.org.uk/site/334513,58.19187241,6.332959522
334514,NB43SE 51,Holm Island,Dyke (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 45073 30387,http://canmore.org.uk/site/334514,58.18836576,6.339019579
334515,NB43SW 252,Holm,Field System (Pre-improvement),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 44808 30284,http://canmore.org.uk/site/334515,58.18729017,6.343400578
334516,NB43SW 253,Holm Island,Mound (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 44836 30368,http://canmore.org.uk/site/334516,58.18805862,6.343017742
334517,NB43SW 254,Holm,Building (Modern),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 44826 30792,http://canmore.org.uk/site/334517,58.19184997,6.343651586
334518,NB43SW 255,Holm,Stone Row (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 44651 30771,http://canmore.org.uk/site/334518,58.19156066,6.34659644
334519,NB43SW 256,Holm,Stone Row (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 44559 30607,http://canmore.org.uk/site/334519,58.19003871,6.347976894
334520,NB43SW 257,Holm Point,Field System (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 44334 30629,http://canmore.org.uk/site/334520,58.19010542,6.35181664
334521,NB43SW 258,Stoney Field,Military Headquarters (Modern),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 44184 31144,http://canmore.org.uk/site/334521,58.19463053,6.354925777
337440,NB43SE 53,"Aiginis, Lewis",Findspot (Prehistoric),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 48383 32317,http://canmore.org.uk/site/337440,58.2075514,6.284970804
334554,NB43SW 259,Sandwick,Cemetery (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 44014 32172,http://canmore.org.uk/site/334554,58.2037382,6.358938767
334555,NB43SW 260,"South Beach, Stornoway",Rectilinear Enclosure (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 43094 32345,http://canmore.org.uk/site/334555,58.2047525,6.37473684
334556,NB43SW 261,"South Beach, Stornoway",Rectilinear Enclosure (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42963 32392,http://canmore.org.uk/site/334556,58.20509706,6.377011123
334557,NB43SW 262,"South Beach, Stornoway",Rectilinear Enclosure (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42958 32394,http://canmore.org.uk/site/334557,58.20511206,6.377098157
334558,NB43SW 263,"South Beach, Stornoway",Rectilinear Enclosure (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42745 32458,http://canmore.org.uk/site/334558,58.20556099,6.380782408
334559,NB43SW 264,"South Beach, Stornoway",Rectilinear Enclosure (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42770 32449,http://canmore.org.uk/site/334559,58.20549498,6.380348335
334560,NB43SW 265,"South Beach, Stornoway",Rectilinear Enclosure (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42787 32446,http://canmore.org.uk/site/334560,58.20547803,6.380056614
334561,NB43SW 266,"South Beach, Stornoway",Rectilinear Enclosure (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42815 32439,http://canmore.org.uk/site/334561,58.20543167,6.379573857
334562,NB43SW 267,"Newton Street, Stornoway",House (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42837 32448,http://canmore.org.uk/site/334562,58.2055251,6.379210566
334563,NB43SW 268,"South Beach, Stornoway",Rectilinear Enclosure (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42855 32432,http://canmore.org.uk/site/334563,58.20539231,6.37888752
334564,NB43SW 269,"South Beach, Stornoway",Rectilinear Enclosure (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42885 32426,http://canmore.org.uk/site/334564,58.20535607,6.378371941
334565,NB43SW 270,"South Beach, Stornoway",Rectilinear Enclosure (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42734 32465,http://canmore.org.uk/site/334565,58.20561726,6.38097676
334566,NB43SW 271,"South Beach, Stornoway",Rectilinear Enclosure (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42713 32481,http://canmore.org.uk/site/334566,58.2057483,6.381350711
334567,NB43SW 272,"South Beach, Stornoway",Rectilinear Enclosure (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42532 32652,http://canmore.org.uk/site/334567,58.207174,6.384610526
334568,NB43SW 273,"North Beach, Stornoway","Building (Post Medieval), Fort (Post Medieval)(Possible), Hostel (Post Medieval)",WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42392 32778,http://canmore.org.uk/site/334568,58.20822058,6.387125176
334569,NB43SW 274,"Cromwell Street, Stornoway",Building (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42335 32902,http://canmore.org.uk/site/334569,58.20929773,6.388229521
334570,NB43SW 275,"49,51 Cromwell St, Stornoway, Lewis","Bank (Financial) (Post Medieval), Building (Post Medieval)",WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42338 32925,http://canmore.org.uk/site/334570,58.20950545,6.388204082
334571,NB43SW 276,"North Beach, Stornoway",Building (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42338 32946,http://canmore.org.uk/site/334571,58.20969351,6.38822733
334572,NB43SW 277,North Beach,Building (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42344 32840,http://canmore.org.uk/site/334572,58.20874776,6.388008187
335753,NB43SW 334,"'cromwell's Well', Stornoway",Well (Period Unassigned)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42516 32724,http://canmore.org.uk/site/335753,58.20780943,6.38496162
335754,NB43SW 335,"Knockgarry, Oliver's Brae, Stornoway",Well (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 43911 32562,http://canmore.org.uk/site/335754,58.20717104,6.361115073
